,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5
0,0.0,27.15668291761288,2.0821630115324066,8.599981999204566,38.6935014294412,25.69584792811497,0.0,7.0238527935381985,20.324791321543213,5.8984067838106435,1.435398581949538,14.461080363681672,0.0,5.35410965452146,33.89008909186709,5.514584912590545,15.033321912999337,8.343294967274325
1,8.609067081366925,38.677527059434546,25.74942765285438,0.0,19.54177465042107,27.148395192220086,0.0,0.6129648202932825,42.12307223986034,0.0,29.800585990587024,29.604056467035335,5.39912069050689,15.039811263919985,8.34326572969139,5.8868741314601465,1.4612216611151958,14.431340532862544
2,0.0,41.63627367550447,8.634125079789179,0.0,42.56748233073685,41.26711796386213,5.872567361723604,1.4734572428406365,14.458765420396876,0.0,22.994644950434402,19.163782930395655,5.55964260696404,15.077498221186111,8.295794475483273,8.622529412070747,38.685918856238175,25.72250670188351
3,5.651729176635054,15.029661526738407,8.349290657488188,0.0,36.89112852788131,36.41616025510605,8.579657215167046,38.66740886016698,25.68476783543595,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.849500968591033,1.4494004322010823,14.432305914599782
4,8.666446024459058,38.68548988420458,25.68550999570067,0.0,37.579414703872885,32.28465653918528,0.0,0.6129648202932825,42.12307223986034,0.0,29.800585990587024,29.604056467035335,5.567816482912755,15.034286441593542,8.30545710683703,5.8868741314601465,1.4612216611151958,14.431340532862544
5,8.5868524029945,38.61255439031163,25.644533310579607,0.0,21.183021600536918,48.89363088984069,0.0,32.26380814491681,14.860591991479637,0.0,21.327491990150538,38.97245144314304,5.3519709168627285,15.038278521644731,8.366112040810494,5.8868741314601465,1.4612216611151958,14.431340532862544
6,5.433227273223657,15.02574381910918,8.305994704182865,0.0,6.090935328422203,27.88650344834256,0.0,41.84350665138629,2.966523777471297,0.0,37.33999982093398,20.799802904458808,5.842790733220305,1.4740205770109338,14.451353721872174,8.632532221980082,38.69304839602435,25.675500529727188
7,5.530502407234229,15.034525319414824,8.316673073092621,0.0,5.511187209188689,2.521143483966015,8.64166244062156,38.667956621316755,25.703168017578044,0.0,48.3217637962969,30.89668643268797,5.932345458796478,1.4366941034264074,14.455196609256559,0.0,27.224469386912837,18.250748754649987
8,5.571310174215116,15.037549432525376,8.322803866164204,0.0,17.922485270246845,6.667397913951606,8.579657215167046,38.66740886016698,25.68476783543595,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.849500968591033,1.4494004322010823,14.432305914599782
9,8.638555939834365,38.66284758562715,25.71755732776282,0.0,21.183021600536918,48.89363088984069,0.0,3.6031849267676828,22.509017451043416,0.0,23.954754530451595,5.731108634112619,5.508515890835229,15.038339657565894,8.287618663539005,5.857991665894561,1.4712710334258807,14.428163341272871
10,5.927875648529258,1.5199645176389511,14.44217211218761,0.0,24.96521586196474,10.076344675404803,0.0,20.149178246148164,38.02356432474438,0.0,21.011215853914884,0.2588947699651567,8.602288816915594,38.688183476759974,25.69719530085772,5.598039271412239,15.03555694097017,8.349563581530731
11,5.498949583162389,15.034395787141932,8.351464210301643,0.0,36.89112852788131,36.41616025510605,8.667277761688796,38.67590248610322,25.730500376739403,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.840414407145931,1.4559757277426606,14.456276038778267
